c alpha coal mu x0 hom homLow homHigh
250 0.75 0.01 0.1 1 2.23497e-05 2.15702e-05 2.31384e-05
250 0.75 0.01 1 1 2.23616e-06 2.13041e-06 2.34324e-06
250 0.75 0.1 0.001 1 0.000482057 0.000468577 0.000495364
250 0.75 0.1 0.01 1 0.000393594 0.000381715 0.000405095
250 0.75 0.1 0.1 1 0.00022346 0.000215611 0.000231121
250 0.75 0.1 1 1 2.2361e-05 2.1299e-05 2.34508e-05
250 0.75 1 0.001 1 0.00480884 0.00467774 0.00494137
250 0.75 1 0.01 1 0.0039284 0.00380984 0.00404677
250 0.75 1 0.1 1 0.00223227 0.00215321 0.00231022
250 0.75 1 1 1 0.000223571 0.000213203 0.000234233
250 0.75 0.01 0.001 2.7 4.87457e-05 4.73883e-05 5.00696e-05
250 0.75 0.01 0.01 2.7 4.0047e-05 3.88649e-05 4.12465e-05
250 0.75 0.01 0.1 2.7 2.31166e-05 2.23086e-05 2.39278e-05
250 0.75 0.01 1 2.7 2.38661e-06 2.2761e-06 2.4945e-06
